listener_id,region,signup_ts
8372,APAC,2025-12-10 00:00:00+00:00
8373,NA,2026-01-02 00:00:00+00:00
8374,NA,2025-11-09 00:00:00+00:00
8375,NA,2026-02-02 00:00:00+00:00
8376,LATAM,2026-01-20 00:00:00+00:00
8377,EU,2025-11-21 00:00:00+00:00
8378,NA,2026-01-29 00:00:00+00:00
8379,APAC,2025-12-05 00:00:00+00:00
8380,APAC,2025-12-17 00:00:00+00:00
8381,LATAM,2025-11-06 00:00:00+00:00
8382,NA,2025-11-07 00:00:00+00:00
8383,NA,2025-12-25 00:00:00+00:00
8384,EU,2025-12-31 00:00:00+00:00
8385,EU,2026-02-12 00:00:00+00:00
8386,APAC,2025-11-11 00:00:00+00:00
8387,NA,2026-02-08 00:00:00+00:00
8388,NA,2025-11-09 00:00:00+00:00
8389,APAC,2026-01-24 00:00:00+00:00
8390,APAC,2026-01-27 00:00:00+00:00
8391,NA,2025-11-26 00:00:00+00:00
8392,APAC,2025-12-12 00:00:00+00:00
8393,LATAM,2026-01-13 00:00:00+00:00
8394,NA,2025-12-14 00:00:00+00:00
8395,LATAM,2025-10-28 00:00:00+00:00
8396,NA,2026-02-16 00:00:00+00:00
8397,NA,2025-12-09 00:00:00+00:00
8398,LATAM,2025-12-17 00:00:00+00:00
8399,NA,2025-12-23 00:00:00+00:00
8400,APAC,2025-11-19 00:00:00+00:00
8401,NA,2025-11-03 00:00:00+00:00
8402,NA,2026-02-23 00:00:00+00:00
8403,NA,2026-01-20 00:00:00+00:00
8404,APAC,2026-01-10 00:00:00+00:00
8405,NA,2025-12-30 00:00:00+00:00
8406,NA,2025-12-31 00:00:00+00:00
8407,APAC,2025-12-23 00:00:00+00:00
8408,NA,2025-12-30 00:00:00+00:00
8409,NA,2026-01-14 00:00:00+00:00
8410,EU,2025-12-12 00:00:00+00:00
8411,APAC,2025-10-30 00:00:00+00:00
8412,APAC,2025-11-13 00:00:00+00:00
8413,APAC,2026-02-09 00:00:00+00:00
8414,NA,2025-12-09 00:00:00+00:00
8415,NA,2026-01-04 00:00:00+00:00
8416,NA,2026-02-02 00:00:00+00:00
8417,LATAM,2025-10-29 00:00:00+00:00
8418,APAC,2025-12-16 00:00:00+00:00
8419,NA,2025-11-25 00:00:00+00:00
8420,NA,2025-12-13 00:00:00+00:00
8421,APAC,2025-11-14 00:00:00+00:00
8422,NA,2025-11-06 00:00:00+00:00
8423,LATAM,2025-12-01 00:00:00+00:00
8424,NA,2026-01-11 00:00:00+00:00
8425,APAC,2025-12-13 00:00:00+00:00
8426,NA,2025-12-06 00:00:00+00:00
8427,LATAM,2026-01-13 00:00:00+00:00
8428,APAC,2026-02-24 00:00:00+00:00
8429,LATAM,2026-01-25 00:00:00+00:00
8430,LATAM,2025-11-25 00:00:00+00:00
8431,NA,2026-02-11 00:00:00+00:00
8432,EU,2026-02-20 00:00:00+00:00
8433,EU,2025-12-22 00:00:00+00:00
8434,NA,2026-02-02 00:00:00+00:00
8435,LATAM,2025-11-27 00:00:00+00:00
8436,NA,2026-01-04 00:00:00+00:00
8437,NA,2026-02-15 00:00:00+00:00
8438,NA,2026-01-25 00:00:00+00:00
8439,APAC,2025-11-07 00:00:00+00:00
8440,APAC,2026-02-09 00:00:00+00:00
8441,NA,2025-12-27 00:00:00+00:00
8442,NA,2025-12-20 00:00:00+00:00
8443,NA,2025-12-22 00:00:00+00:00
8444,NA,2026-01-18 00:00:00+00:00
8445,NA,2026-02-10 00:00:00+00:00
8446,APAC,2025-12-30 00:00:00+00:00
8447,NA,2026-02-01 00:00:00+00:00
8448,NA,2025-11-04 00:00:00+00:00
8449,NA,2025-12-11 00:00:00+00:00
8450,NA,2025-12-24 00:00:00+00:00
8451,NA,2026-01-12 00:00:00+00:00
8452,NA,2026-02-02 00:00:00+00:00
8453,LATAM,2026-01-05 00:00:00+00:00
8454,APAC,2025-11-12 00:00:00+00:00
8455,NA,2025-12-23 00:00:00+00:00
8456,NA,2025-11-05 00:00:00+00:00
8457,NA,2025-12-27 00:00:00+00:00
8458,NA,2025-12-21 00:00:00+00:00
8459,LATAM,2025-11-17 00:00:00+00:00
8460,NA,2026-01-24 00:00:00+00:00
8461,NA,2025-12-29 00:00:00+00:00
8462,APAC,2026-01-02 00:00:00+00:00
8463,APAC,2025-11-16 00:00:00+00:00
8464,APAC,2026-02-08 00:00:00+00:00
8465,EU,2025-11-06 00:00:00+00:00
8466,NA,2026-01-13 00:00:00+00:00
8467,NA,2026-02-16 00:00:00+00:00
8468,APAC,2025-12-10 00:00:00+00:00
8469,NA,2025-12-08 00:00:00+00:00
8470,LATAM,2025-12-30 00:00:00+00:00
8471,APAC,2026-01-21 00:00:00+00:00
8472,LATAM,2025-10-30 00:00:00+00:00
8473,LATAM,2026-01-31 00:00:00+00:00
8474,NA,2025-11-11 00:00:00+00:00
8475,APAC,2026-01-13 00:00:00+00:00
8476,NA,2025-11-06 00:00:00+00:00
8477,APAC,2025-10-31 00:00:00+00:00
8478,NA,2025-11-15 00:00:00+00:00
8479,APAC,2025-12-30 00:00:00+00:00
8480,NA,2025-12-20 00:00:00+00:00
8481,EU,2026-02-12 00:00:00+00:00
8482,NA,2026-02-21 00:00:00+00:00
8483,NA,2026-01-07 00:00:00+00:00
8484,NA,2026-02-18 00:00:00+00:00
8485,NA,2025-12-01 00:00:00+00:00
8486,NA,2025-11-06 00:00:00+00:00
8487,EU,2025-11-28 00:00:00+00:00
8488,NA,2025-11-29 00:00:00+00:00
8489,EU,2025-11-24 00:00:00+00:00
8490,NA,2026-01-26 00:00:00+00:00
8491,NA,2025-11-30 00:00:00+00:00
8492,LATAM,2026-01-27 00:00:00+00:00
8493,EU,2026-01-07 00:00:00+00:00
8494,APAC,2025-10-30 00:00:00+00:00
8495,APAC,2025-11-13 00:00:00+00:00
8496,EU,2025-12-15 00:00:00+00:00
8497,NA,2026-02-23 00:00:00+00:00
8498,NA,2025-11-19 00:00:00+00:00
8499,NA,2025-12-06 00:00:00+00:00
8500,NA,2025-12-01 00:00:00+00:00
8501,LATAM,2025-10-31 00:00:00+00:00
8502,EU,2025-11-17 00:00:00+00:00
8503,EU,2026-02-11 00:00:00+00:00
8504,NA,2025-12-01 00:00:00+00:00
8505,LATAM,2025-11-04 00:00:00+00:00
8506,EU,2026-02-04 00:00:00+00:00
8507,APAC,2025-11-09 00:00:00+00:00
8508,EU,2025-11-25 00:00:00+00:00
8509,LATAM,2026-02-01 00:00:00+00:00
8510,LATAM,2026-01-23 00:00:00+00:00
8511,NA,2025-11-25 00:00:00+00:00
8512,NA,2025-12-28 00:00:00+00:00
8513,APAC,2026-01-09 00:00:00+00:00
8514,NA,2026-01-13 00:00:00+00:00
8515,EU,2025-11-14 00:00:00+00:00
8516,APAC,2025-11-22 00:00:00+00:00
8517,EU,2026-02-13 00:00:00+00:00
8518,NA,2026-02-16 00:00:00+00:00
8519,NA,2025-11-18 00:00:00+00:00
8520,EU,2025-12-18 00:00:00+00:00
8521,APAC,2025-12-17 00:00:00+00:00
8522,APAC,2025-11-12 00:00:00+00:00
8523,NA,2026-02-02 00:00:00+00:00
8524,NA,2025-11-26 00:00:00+00:00
8525,EU,2026-01-16 00:00:00+00:00
8526,NA,2025-12-30 00:00:00+00:00
8527,LATAM,2026-01-21 00:00:00+00:00
8528,EU,2025-11-06 00:00:00+00:00
8529,NA,2026-01-13 00:00:00+00:00
8530,NA,2026-01-04 00:00:00+00:00
8531,NA,2026-01-02 00:00:00+00:00
8532,LATAM,2025-12-04 00:00:00+00:00
8533,EU,2026-02-11 00:00:00+00:00
8534,LATAM,2026-02-19 00:00:00+00:00
8535,NA,2025-11-18 00:00:00+00:00
8536,APAC,2025-11-22 00:00:00+00:00
8537,NA,2026-02-22 00:00:00+00:00
8538,EU,2025-11-09 00:00:00+00:00
8539,LATAM,2025-10-31 00:00:00+00:00
8540,LATAM,2026-01-16 00:00:00+00:00
8541,APAC,2026-02-12 00:00:00+00:00
8542,NA,2026-01-16 00:00:00+00:00
8543,LATAM,2025-11-16 00:00:00+00:00
8544,APAC,2025-10-28 00:00:00+00:00
8545,LATAM,2026-02-22 00:00:00+00:00
8546,LATAM,2025-12-08 00:00:00+00:00
8547,NA,2025-11-11 00:00:00+00:00
8548,NA,2026-01-16 00:00:00+00:00
8549,APAC,2025-12-22 00:00:00+00:00
8550,NA,2026-01-10 00:00:00+00:00
8551,EU,2025-12-11 00:00:00+00:00
8552,EU,2026-02-11 00:00:00+00:00
8553,APAC,2025-11-11 00:00:00+00:00
8554,NA,2025-12-17 00:00:00+00:00
8555,NA,2026-02-07 00:00:00+00:00
8556,EU,2025-11-13 00:00:00+00:00
8557,LATAM,2025-10-30 00:00:00+00:00
8558,NA,2025-11-08 00:00:00+00:00
8559,NA,2025-11-16 00:00:00+00:00
8560,NA,2025-12-04 00:00:00+00:00
8561,LATAM,2026-01-31 00:00:00+00:00
8562,NA,2025-11-30 00:00:00+00:00
8563,EU,2026-01-21 00:00:00+00:00
8564,APAC,2026-02-21 00:00:00+00:00
8565,APAC,2025-11-30 00:00:00+00:00
8566,NA,2025-12-27 00:00:00+00:00
8567,NA,2026-02-04 00:00:00+00:00
8568,NA,2026-02-22 00:00:00+00:00
8569,LATAM,2025-11-08 00:00:00+00:00
8570,LATAM,2025-12-04 00:00:00+00:00
8571,NA,2025-12-21 00:00:00+00:00
8572,EU,2026-02-19 00:00:00+00:00
8573,NA,2025-12-22 00:00:00+00:00
8574,NA,2025-11-24 00:00:00+00:00
8575,EU,2026-02-17 00:00:00+00:00
8576,APAC,2025-11-21 00:00:00+00:00
8577,NA,2025-11-18 00:00:00+00:00
8578,LATAM,2025-11-08 00:00:00+00:00
8579,APAC,2025-10-31 00:00:00+00:00
8580,EU,2026-02-12 00:00:00+00:00
8581,APAC,2025-11-28 00:00:00+00:00
8582,NA,2026-01-01 00:00:00+00:00
8583,NA,2025-12-30 00:00:00+00:00
8584,NA,2026-02-20 00:00:00+00:00
8585,EU,2026-02-15 00:00:00+00:00
8586,EU,2026-01-15 00:00:00+00:00
8587,NA,2026-01-22 00:00:00+00:00
8588,NA,2025-12-30 00:00:00+00:00
8589,NA,2025-12-06 00:00:00+00:00
8590,NA,2025-12-17 00:00:00+00:00
8591,NA,2025-12-16 00:00:00+00:00
8592,EU,2026-01-20 00:00:00+00:00
8593,NA,2026-01-02 00:00:00+00:00
8594,APAC,2026-02-05 00:00:00+00:00
8595,APAC,2025-12-19 00:00:00+00:00
8596,APAC,2025-12-18 00:00:00+00:00
8597,APAC,2026-01-27 00:00:00+00:00
8598,APAC,2025-12-29 00:00:00+00:00
8599,EU,2025-11-25 00:00:00+00:00
8600,NA,2026-02-12 00:00:00+00:00
8601,NA,2026-02-10 00:00:00+00:00
8602,NA,2025-11-19 00:00:00+00:00
8603,NA,2026-02-02 00:00:00+00:00
8604,APAC,2025-12-12 00:00:00+00:00
8605,LATAM,2026-02-11 00:00:00+00:00
8606,APAC,2026-01-08 00:00:00+00:00
8607,APAC,2025-12-21 00:00:00+00:00
8608,LATAM,2025-11-23 00:00:00+00:00
8609,NA,2025-12-29 00:00:00+00:00
8610,NA,2025-12-19 00:00:00+00:00
8611,NA,2025-11-21 00:00:00+00:00
8612,APAC,2026-01-28 00:00:00+00:00
8613,NA,2026-02-18 00:00:00+00:00
8614,EU,2025-12-02 00:00:00+00:00
8615,NA,2025-12-29 00:00:00+00:00
8616,LATAM,2025-12-20 00:00:00+00:00
8617,LATAM,2025-11-19 00:00:00+00:00
8618,NA,2026-01-22 00:00:00+00:00
8619,EU,2025-11-01 00:00:00+00:00
8620,APAC,2026-02-06 00:00:00+00:00
8621,NA,2026-01-23 00:00:00+00:00
8622,EU,2025-12-14 00:00:00+00:00
8623,NA,2025-11-14 00:00:00+00:00
8624,NA,2026-01-23 00:00:00+00:00
8625,EU,2025-11-18 00:00:00+00:00
8626,NA,2026-01-27 00:00:00+00:00
8627,EU,2025-11-16 00:00:00+00:00
8628,NA,2026-01-18 00:00:00+00:00
8629,APAC,2026-01-17 00:00:00+00:00
8630,NA,2026-02-13 00:00:00+00:00
8631,APAC,2025-11-08 00:00:00+00:00
8632,LATAM,2025-12-22 00:00:00+00:00
8633,APAC,2026-02-09 00:00:00+00:00
8634,APAC,2026-01-05 00:00:00+00:00
8635,APAC,2026-02-03 00:00:00+00:00
8636,EU,2026-01-26 00:00:00+00:00
8637,EU,2026-01-03 00:00:00+00:00
8638,NA,2025-12-16 00:00:00+00:00
8639,APAC,2025-11-18 00:00:00+00:00
8640,APAC,2026-01-23 00:00:00+00:00
8641,EU,2026-01-15 00:00:00+00:00
8642,LATAM,2025-12-24 00:00:00+00:00
8643,EU,2025-12-21 00:00:00+00:00
8644,NA,2025-12-06 00:00:00+00:00
8645,NA,2026-02-22 00:00:00+00:00
8646,NA,2026-01-06 00:00:00+00:00
8647,EU,2025-12-27 00:00:00+00:00
8648,APAC,2026-02-21 00:00:00+00:00
8649,NA,2025-12-04 00:00:00+00:00
8650,NA,2025-11-26 00:00:00+00:00
8651,NA,2026-02-19 00:00:00+00:00
8652,EU,2026-02-09 00:00:00+00:00
8653,APAC,2025-12-23 00:00:00+00:00
8654,APAC,2025-11-19 00:00:00+00:00
8655,EU,2025-11-20 00:00:00+00:00
8656,NA,2025-11-14 00:00:00+00:00
8657,APAC,2025-11-15 00:00:00+00:00
8658,NA,2025-10-30 00:00:00+00:00
8659,EU,2025-10-31 00:00:00+00:00
8660,EU,2026-02-03 00:00:00+00:00
8661,APAC,2025-12-30 00:00:00+00:00
8662,NA,2026-01-13 00:00:00+00:00
8663,APAC,2026-02-08 00:00:00+00:00
8664,NA,2026-01-05 00:00:00+00:00
8665,APAC,2025-12-12 00:00:00+00:00
8666,EU,2026-02-07 00:00:00+00:00
8667,NA,2025-12-16 00:00:00+00:00
8668,EU,2025-12-27 00:00:00+00:00
8669,EU,2026-01-09 00:00:00+00:00
8670,NA,2026-02-11 00:00:00+00:00
8671,NA,2026-01-07 00:00:00+00:00
8672,NA,2025-12-15 00:00:00+00:00
8673,EU,2026-01-31 00:00:00+00:00
8674,APAC,2026-02-10 00:00:00+00:00
8675,NA,2026-01-02 00:00:00+00:00
8676,NA,2026-01-15 00:00:00+00:00
8677,EU,2026-02-05 00:00:00+00:00
8678,NA,2026-02-15 00:00:00+00:00
8679,NA,2025-11-21 00:00:00+00:00
8680,APAC,2025-11-03 00:00:00+00:00
8681,NA,2025-11-20 00:00:00+00:00
8682,LATAM,2026-01-11 00:00:00+00:00
8683,APAC,2025-11-04 00:00:00+00:00
8684,APAC,2026-02-13 00:00:00+00:00
8685,NA,2025-12-15 00:00:00+00:00
8686,LATAM,2026-01-09 00:00:00+00:00
8687,NA,2025-11-09 00:00:00+00:00
8688,LATAM,2025-11-05 00:00:00+00:00
8689,EU,2026-02-03 00:00:00+00:00
8690,EU,2025-11-14 00:00:00+00:00
8691,NA,2026-01-07 00:00:00+00:00
8692,NA,2025-11-08 00:00:00+00:00
8693,APAC,2026-01-18 00:00:00+00:00
8694,LATAM,2026-02-10 00:00:00+00:00
8695,NA,2025-10-28 00:00:00+00:00
8696,LATAM,2025-12-01 00:00:00+00:00
8697,NA,2025-12-03 00:00:00+00:00
8698,NA,2025-11-02 00:00:00+00:00
8699,NA,2025-12-12 00:00:00+00:00
8700,EU,2025-11-12 00:00:00+00:00
8701,EU,2025-10-28 00:00:00+00:00
8702,NA,2025-11-13 00:00:00+00:00
8703,NA,2025-11-28 00:00:00+00:00
8704,NA,2026-01-30 00:00:00+00:00
8705,APAC,2026-02-13 00:00:00+00:00
8706,NA,2025-10-28 00:00:00+00:00
8707,NA,2026-02-15 00:00:00+00:00
8708,NA,2026-01-09 00:00:00+00:00
8709,NA,2025-12-06 00:00:00+00:00
8710,NA,2025-12-14 00:00:00+00:00
8711,NA,2025-11-15 00:00:00+00:00
8712,EU,2025-12-13 00:00:00+00:00
8713,EU,2026-01-03 00:00:00+00:00
8714,EU,2026-01-14 00:00:00+00:00
8715,APAC,2025-12-12 00:00:00+00:00
8716,NA,2026-01-12 00:00:00+00:00
8717,LATAM,2025-12-01 00:00:00+00:00
8718,EU,2025-12-27 00:00:00+00:00
8719,LATAM,2025-12-03 00:00:00+00:00
8720,EU,2026-02-07 00:00:00+00:00
8721,NA,2026-02-18 00:00:00+00:00
8722,APAC,2025-11-25 00:00:00+00:00
8723,EU,2026-01-22 00:00:00+00:00
8724,APAC,2025-12-10 00:00:00+00:00
8725,APAC,2025-11-20 00:00:00+00:00
8726,NA,2026-01-23 00:00:00+00:00
8727,NA,2026-01-18 00:00:00+00:00
8728,EU,2026-01-11 00:00:00+00:00
8729,LATAM,2026-01-17 00:00:00+00:00
8730,NA,2025-12-18 00:00:00+00:00
8731,EU,2025-12-29 00:00:00+00:00
8732,NA,2025-11-15 00:00:00+00:00
8733,NA,2025-12-13 00:00:00+00:00
8734,NA,2025-11-10 00:00:00+00:00
8735,NA,2025-12-10 00:00:00+00:00
8736,APAC,2026-01-03 00:00:00+00:00
8737,EU,2026-01-06 00:00:00+00:00
8738,APAC,2026-02-06 00:00:00+00:00
8739,NA,2025-12-08 00:00:00+00:00
8740,EU,2025-10-30 00:00:00+00:00
8741,EU,2026-02-06 00:00:00+00:00
8742,APAC,2025-12-19 00:00:00+00:00
8743,NA,2026-02-08 00:00:00+00:00
8744,NA,2026-01-29 00:00:00+00:00
8745,NA,2026-01-19 00:00:00+00:00
8746,APAC,2025-12-29 00:00:00+00:00
8747,NA,2026-01-14 00:00:00+00:00
8748,EU,2025-11-16 00:00:00+00:00
8749,NA,2026-01-01 00:00:00+00:00
8750,NA,2025-12-11 00:00:00+00:00
8751,LATAM,2026-01-19 00:00:00+00:00
8752,NA,2025-11-13 00:00:00+00:00
8753,NA,2025-12-02 00:00:00+00:00
8754,APAC,2025-11-02 00:00:00+00:00
8755,EU,2026-01-29 00:00:00+00:00
8756,APAC,2025-12-11 00:00:00+00:00
8757,NA,2026-02-18 00:00:00+00:00
8758,LATAM,2025-12-19 00:00:00+00:00
8759,NA,2026-01-09 00:00:00+00:00
8760,LATAM,2025-12-22 00:00:00+00:00
8761,NA,2025-11-05 00:00:00+00:00
8762,APAC,2026-01-15 00:00:00+00:00
8763,NA,2025-12-27 00:00:00+00:00
8764,LATAM,2025-12-28 00:00:00+00:00
8765,NA,2025-12-19 00:00:00+00:00
8766,NA,2025-10-28 00:00:00+00:00
8767,EU,2025-11-20 00:00:00+00:00
8768,NA,2026-02-02 00:00:00+00:00
8769,LATAM,2025-10-30 00:00:00+00:00
8770,LATAM,2025-11-24 00:00:00+00:00
8771,NA,2026-01-12 00:00:00+00:00
8772,NA,2025-11-05 00:00:00+00:00
8773,LATAM,2025-12-08 00:00:00+00:00
8774,APAC,2025-11-05 00:00:00+00:00
8775,APAC,2026-01-05 00:00:00+00:00
8776,LATAM,2025-11-14 00:00:00+00:00
8777,NA,2026-02-10 00:00:00+00:00
8778,APAC,2025-11-21 00:00:00+00:00
8779,NA,2025-12-13 00:00:00+00:00
8780,EU,2025-12-23 00:00:00+00:00
8781,NA,2025-11-20 00:00:00+00:00
8782,LATAM,2026-01-08 00:00:00+00:00
8783,APAC,2026-02-12 00:00:00+00:00
8784,NA,2026-01-14 00:00:00+00:00
8785,NA,2026-02-04 00:00:00+00:00
8786,EU,2025-11-18 00:00:00+00:00
8787,NA,2026-02-23 00:00:00+00:00
8788,NA,2025-12-12 00:00:00+00:00
8789,EU,2026-02-13 00:00:00+00:00
8790,NA,2026-01-21 00:00:00+00:00
8791,NA,2026-01-17 00:00:00+00:00
8792,APAC,2025-12-03 00:00:00+00:00
8793,APAC,2025-11-09 00:00:00+00:00
8794,LATAM,2025-12-01 00:00:00+00:00
8795,NA,2025-12-14 00:00:00+00:00
8796,EU,2026-02-17 00:00:00+00:00
8797,APAC,2026-02-06 00:00:00+00:00
8798,LATAM,2025-10-29 00:00:00+00:00
8799,APAC,2026-01-07 00:00:00+00:00
8800,LATAM,2026-01-18 00:00:00+00:00
8801,NA,2026-02-22 00:00:00+00:00
8802,NA,2026-01-31 00:00:00+00:00
8803,NA,2026-01-23 00:00:00+00:00
8804,APAC,2025-12-14 00:00:00+00:00
8805,NA,2025-12-25 00:00:00+00:00
8806,EU,2025-11-01 00:00:00+00:00
8807,LATAM,2025-11-21 00:00:00+00:00
8808,NA,2026-02-08 00:00:00+00:00
8809,NA,2025-11-27 00:00:00+00:00
8810,APAC,2025-10-29 00:00:00+00:00
8811,NA,2025-11-28 00:00:00+00:00
8812,NA,2025-12-05 00:00:00+00:00
8813,EU,2026-02-03 00:00:00+00:00
8814,NA,2025-11-11 00:00:00+00:00
8815,LATAM,2025-11-23 00:00:00+00:00
8816,EU,2026-02-11 00:00:00+00:00
8817,APAC,2025-11-13 00:00:00+00:00
8818,NA,2025-12-05 00:00:00+00:00
8819,NA,2026-01-07 00:00:00+00:00
8820,EU,2026-01-14 00:00:00+00:00
8821,EU,2025-11-01 00:00:00+00:00
8822,APAC,2025-11-24 00:00:00+00:00
8823,APAC,2026-01-21 00:00:00+00:00
8824,APAC,2025-12-14 00:00:00+00:00
8825,NA,2026-02-16 00:00:00+00:00
8826,LATAM,2025-10-29 00:00:00+00:00
8827,LATAM,2025-12-20 00:00:00+00:00
8828,EU,2025-12-26 00:00:00+00:00
8829,NA,2026-02-19 00:00:00+00:00
8830,NA,2025-12-09 00:00:00+00:00
8831,EU,2025-11-21 00:00:00+00:00
8832,NA,2025-11-22 00:00:00+00:00
8833,EU,2026-02-08 00:00:00+00:00
8834,NA,2025-11-27 00:00:00+00:00
8835,NA,2025-11-28 00:00:00+00:00
8836,EU,2025-12-21 00:00:00+00:00
8837,NA,2026-01-14 00:00:00+00:00
8838,LATAM,2025-10-29 00:00:00+00:00
8839,NA,2025-11-08 00:00:00+00:00
8840,APAC,2026-01-31 00:00:00+00:00
8841,EU,2025-12-19 00:00:00+00:00
8842,NA,2025-11-16 00:00:00+00:00
8843,NA,2025-11-08 00:00:00+00:00
8844,APAC,2025-11-24 00:00:00+00:00
8845,APAC,2025-11-01 00:00:00+00:00
8846,NA,2026-01-30 00:00:00+00:00
8847,EU,2025-12-30 00:00:00+00:00
8848,EU,2025-11-29 00:00:00+00:00
8849,LATAM,2025-10-30 00:00:00+00:00
8850,LATAM,2026-01-05 00:00:00+00:00
8851,NA,2025-11-23 00:00:00+00:00
8852,NA,2025-11-02 00:00:00+00:00
8853,NA,2025-11-25 00:00:00+00:00
8854,LATAM,2026-01-23 00:00:00+00:00
8855,EU,2026-01-10 00:00:00+00:00
8856,LATAM,2025-11-13 00:00:00+00:00
8857,LATAM,2025-12-26 00:00:00+00:00
8858,LATAM,2026-01-23 00:00:00+00:00
8859,NA,2025-11-14 00:00:00+00:00
8860,APAC,2025-12-27 00:00:00+00:00
8861,NA,2026-01-09 00:00:00+00:00
8862,APAC,2025-12-28 00:00:00+00:00
8863,NA,2026-01-11 00:00:00+00:00
8864,LATAM,2026-02-13 00:00:00+00:00
8865,APAC,2025-12-14 00:00:00+00:00
8866,LATAM,2025-12-27 00:00:00+00:00
8867,EU,2025-12-01 00:00:00+00:00
8868,APAC,2025-11-12 00:00:00+00:00
8869,NA,2025-12-06 00:00:00+00:00
8870,NA,2025-11-20 00:00:00+00:00
8871,NA,2025-10-30 00:00:00+00:00
8872,LATAM,2026-01-18 00:00:00+00:00
8873,EU,2025-12-26 00:00:00+00:00
8874,LATAM,2026-01-16 00:00:00+00:00
8875,NA,2025-11-05 00:00:00+00:00
8876,NA,2025-12-25 00:00:00+00:00
8877,NA,2025-12-31 00:00:00+00:00
8878,APAC,2026-02-01 00:00:00+00:00
8879,EU,2025-11-24 00:00:00+00:00
8880,NA,2025-10-29 00:00:00+00:00
8881,NA,2026-01-29 00:00:00+00:00
8882,LATAM,2025-12-29 00:00:00+00:00
8883,NA,2025-11-13 00:00:00+00:00
8884,EU,2026-01-17 00:00:00+00:00
8885,NA,2026-01-17 00:00:00+00:00
8886,APAC,2026-01-01 00:00:00+00:00
8887,NA,2026-02-03 00:00:00+00:00
8888,LATAM,2025-12-22 00:00:00+00:00
8889,NA,2026-01-13 00:00:00+00:00
8890,NA,2025-12-05 00:00:00+00:00
8891,NA,2025-12-28 00:00:00+00:00
8892,LATAM,2025-11-05 00:00:00+00:00
8893,NA,2026-01-21 00:00:00+00:00
8894,LATAM,2026-02-02 00:00:00+00:00
8895,NA,2026-01-31 00:00:00+00:00
8896,NA,2026-01-05 00:00:00+00:00
8897,EU,2025-12-19 00:00:00+00:00
8898,LATAM,2025-11-07 00:00:00+00:00
8899,APAC,2025-12-04 00:00:00+00:00
8900,NA,2026-01-02 00:00:00+00:00
8901,NA,2026-02-09 00:00:00+00:00
8902,NA,2026-01-09 00:00:00+00:00
8903,EU,2025-12-05 00:00:00+00:00
8904,EU,2025-11-27 00:00:00+00:00
8905,NA,2025-11-03 00:00:00+00:00
8906,NA,2025-11-10 00:00:00+00:00
8907,NA,2025-12-27 00:00:00+00:00
8908,NA,2025-11-27 00:00:00+00:00
8909,LATAM,2026-01-10 00:00:00+00:00
8910,LATAM,2025-12-26 00:00:00+00:00
8911,EU,2025-12-27 00:00:00+00:00
8912,LATAM,2025-11-05 00:00:00+00:00
8913,EU,2026-01-24 00:00:00+00:00
8914,EU,2026-01-07 00:00:00+00:00
8915,APAC,2025-12-25 00:00:00+00:00
8916,EU,2026-02-22 00:00:00+00:00
8917,EU,2025-12-29 00:00:00+00:00
8918,APAC,2025-10-29 00:00:00+00:00
8919,APAC,2026-02-05 00:00:00+00:00
8920,EU,2026-01-28 00:00:00+00:00
8921,EU,2025-12-13 00:00:00+00:00
8922,NA,2026-01-11 00:00:00+00:00
8923,EU,2026-01-15 00:00:00+00:00
8924,NA,2026-01-28 00:00:00+00:00
8925,NA,2026-01-10 00:00:00+00:00
8926,NA,2025-12-24 00:00:00+00:00
8927,APAC,2026-01-17 00:00:00+00:00
8928,NA,2025-11-14 00:00:00+00:00
8929,EU,2025-12-17 00:00:00+00:00
8930,NA,2025-12-20 00:00:00+00:00
8931,NA,2025-11-30 00:00:00+00:00
8932,APAC,2026-02-13 00:00:00+00:00
8933,NA,2026-02-02 00:00:00+00:00
8934,NA,2025-11-12 00:00:00+00:00
8935,EU,2026-02-15 00:00:00+00:00
8936,APAC,2026-02-23 00:00:00+00:00
8937,NA,2026-02-02 00:00:00+00:00
8938,EU,2026-02-19 00:00:00+00:00
8939,NA,2025-11-15 00:00:00+00:00
8940,LATAM,2026-02-06 00:00:00+00:00
8941,EU,2026-02-03 00:00:00+00:00
8942,LATAM,2026-01-03 00:00:00+00:00
8943,APAC,2026-01-03 00:00:00+00:00
8944,LATAM,2025-12-09 00:00:00+00:00
8945,LATAM,2026-02-01 00:00:00+00:00
8946,NA,2025-11-13 00:00:00+00:00
8947,NA,2025-12-09 00:00:00+00:00
8948,APAC,2026-01-06 00:00:00+00:00
8949,NA,2026-01-24 00:00:00+00:00
8950,APAC,2026-01-27 00:00:00+00:00
8951,EU,2025-12-08 00:00:00+00:00
8952,NA,2025-12-03 00:00:00+00:00
8953,EU,2026-02-17 00:00:00+00:00
8954,LATAM,2025-11-19 00:00:00+00:00
8955,NA,2025-12-12 00:00:00+00:00
8956,APAC,2025-12-17 00:00:00+00:00
8957,NA,2025-11-13 00:00:00+00:00
8958,EU,2025-11-05 00:00:00+00:00
8959,LATAM,2026-02-03 00:00:00+00:00
8960,EU,2025-12-12 00:00:00+00:00
8961,EU,2025-12-09 00:00:00+00:00
8962,APAC,2026-02-13 00:00:00+00:00
8963,NA,2025-11-07 00:00:00+00:00
8964,LATAM,2025-12-08 00:00:00+00:00
8965,NA,2026-02-11 00:00:00+00:00
